,id,d115DocumentBoostValue,faqUpdateTimestamp,faqSourceUrl,faqSourceName,faqQuestion,faqAll,faqQuestionMain,faqName,faqLabels,faqTopics,faqAnswers,_version_
10,10,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915045.php#headline_1_14,"Berlin, Senatsverwaltung für Kultur und Europa","sind kosten, die nun doppelt entstehen (z.b. erneute raumanmietung, erneute flugbuchung) zuwendungsfähig?","['sind kosten, die nun doppelt entstehen (z.b. erneute raumanmietung, erneute flugbuchung) zuwendungsfähig?', 'Ja, insofern sich diese Dopplungen auf COVID-19 zurückführen lassen und dokumentiert werden (siehe vorangegangene Frage zu Mehrkosten). Es bleibt aber dabei, dass Verschiebungen grundsätzlich vermieden werden sollen, um genau diese Kosten (die dann unter Umständen mehrmals auftreten können) zu vermeiden.']","Sind Kosten, die nun doppelt entstehen (z.B. erneute Raumanmietung, erneute Flugbuchung) zuwendungsfähig?",intent.CORONA.faq.bb10_kul_45.448034840689997,['CORONA'],['CORONA'],"['Ja, insofern sich diese Dopplungen auf COVID-19 zurückführen lassen und dokumentiert werden (siehe vorangegangene Frage zu Mehrkosten). Es bleibt aber dabei, dass Verschiebungen grundsätzlich vermieden werden sollen, um genau diese Kosten (die dann unter Umständen mehrmals auftreten können) zu vermeiden.']",1734524673875509248
11,11,1.0,02.06.2022 12:07,https://www.berlin.de/labo/entschaedigung-von-ns-unrecht/artikel.920121.php#accordion_faq_1_1,"Berlin, Landesamt für Bürger- und Ordnungsangelegenheiten",ich kann für das jahr 2022 die prv-rentenjahresbescheinigung/beg-lebensbescheinigung wegen covid 19 nicht einreichen. werden die rentenzahlungen unterbrochen?,"['ich kann für das jahr 2022 die prv-rentenjahresbescheinigung/beg-lebensbescheinigung wegen covid 19 nicht einreichen. werden die rentenzahlungen unterbrochen?', 'Die Rentenzahlungen werden NICHT unterbrochen. Falls Sie Kontakt mit uns aufnehmen möchten: Post.Entschaedigung@labo.berlin.de oder FAX 00 49 30 90269 5100']",Ich kann für das Jahr 2022 die PrV-Rentenjahresbescheinigung/BEG-Lebensbescheinigung wegen Covid 19 nicht einreichen. Werden die Rentenzahlungen unterbrochen?,intent.CORONA.faq.bb22_labo_nsunrecht_121.646483970714413,['CORONA'],['CORONA'],['Die Rentenzahlungen werden NICHT unterbrochen. Falls Sie Kontakt mit uns aufnehmen möchten: Post.Entschaedigung@labo.berlin.de oder FAX 00 49 30 90269 5100'],1734524673876557824
12,12,1.0,02.06.2022 12:07,https://www.berlin.de/sen/arbeit/corona/#headline_1_21,"Berlin, Senatsverwaltung für Integration, Arbeit und Soziales",welche regelungen gelten für arbeitnehmerähnliche beschäftigte einer werkstatt für menschen mit behinderung?,"['welche regelungen gelten für arbeitnehmerähnliche beschäftigte einer werkstatt für menschen mit behinderung?', 'Beschäftigte einer Werkstatt für Menschen mit Behinderung (WfbM) haben keinen Anspruch auf Kurzarbeitergeld. Sie gelten sozialrechtlich nicht als Arbeitnehmende, sondern haben einen arbeitnehmerähnlichen Rechtsstatus. Sie erhalten ein Arbeitsentgelt und sind unfall-, kranken-, pflege- und rentenversichert. Sie zahlen jedoch nicht in die Arbeitslosenversicherung ein, beziehen in der Regel ergänzend Grundsicherungsleistungen und/oder Rentenleistungen aufgrund einer dauerhaften Erwerbsminderung.']",Welche Regelungen gelten für arbeitnehmerähnliche Beschäftigte einer Werkstatt für Menschen mit Behinderung?,intent.CORONA.faq.bb37__ias__arbeit.694816435617938,['CORONA'],['CORONA'],"['Beschäftigte einer Werkstatt für Menschen mit Behinderung (WfbM) haben keinen Anspruch auf Kurzarbeitergeld. Sie gelten sozialrechtlich nicht als Arbeitnehmende, sondern haben einen arbeitnehmerähnlichen Rechtsstatus. Sie erhalten ein Arbeitsentgelt und sind unfall-, kranken-, pflege- und rentenversichert. Sie zahlen jedoch nicht in die Arbeitslosenversicherung ein, beziehen in der Regel ergänzend Grundsicherungsleistungen und/oder Rentenleistungen aufgrund einer dauerhaften Erwerbsminderung.']",1734524673878654976
13,13,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_252,Der Regierende Bürgermeister von Berlin - Senatskanzlei,muss ich als kontaktperson in quarantäne?,"['muss ich als kontaktperson in quarantäne?', 'Eine grundsätzliche Quarantänepflicht besteht nicht. Das zuständige Gesundheitsamt kann in Einzelfällen eine Quarantäne anordnen .  Fall Sie Kontaktperson der infizierten Person sind, ist Ihnen dringend empfohlen, über einen Zeitraum von fünf Tagen selbstständig die eigenen Kontakte zu reduzieren. Das gilt vor allem für Kontakte mit Risikogruppen. Zudem sollten Sie sich über diesen Zeitraum täglich mit einem Antigen-Test selbst testen und beobachten, ob Sie Corona-spezifische Symptome entwickeln.']",Muss ich als Kontaktperson in Quarantäne?,intent.CORONA.faq.bb.913658639919450,['CORONA'],['CORONA'],"['Eine grundsätzliche Quarantänepflicht besteht nicht. Das zuständige Gesundheitsamt kann in Einzelfällen eine Quarantäne anordnen .  Fall Sie Kontaktperson der infizierten Person sind, ist Ihnen dringend empfohlen, über einen Zeitraum von fünf Tagen selbstständig die eigenen Kontakte zu reduzieren. Das gilt vor allem für Kontakte mit Risikogruppen. Zudem sollten Sie sich über diesen Zeitraum täglich mit einem Antigen-Test selbst testen und beobachten, ob Sie Corona-spezifische Symptome entwickeln.']",1734524673879703552
14,14,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915204.php#headline_1_8,"Berlin, Senatsverwaltung für Kultur und Europa","besteht die gefahr, das bestehende/geplante förderprogramme ausgesetzt werden?","['besteht die gefahr, das bestehende/geplante förderprogramme ausgesetzt werden?', 'Wir sind bemüht, unsere Förderprogramme wie geplant umzusetzen. Derzeit ist jedoch aufgrund von COVID-19 noch offen, wann die Förderentscheidungen getroffen werden können. Bei folgenden Programmen, deren Mittel zwei Mal im Jahr beantragt werden können, entfällt die nächste Ausschreibung:     Aufgrund der Covid-19-bedingten Einschränkungen der Reisefreiheit betrifft dies:     Tourneeförderung Jazz (Abgabefrist 30.04.20) wird nicht ausgeschrieben.     Reisezuschüsse für Auslandsvorhaben (Abgabefrist 02.05.20) wird aufgehoben. Außerdem betrifft dies die nächste Ausschreibung der Spartenoffenen Förderung. Hier kann die Antragsfrist im Dezember 2020 genutzt werden, um Projekte zu beantragen, die im Jahr 2021 stattfinden:     Spartenoffene Förderung für Festivals und Reihen ein   und zweijährig wird nicht ausgeschrieben. Die Abgabefrist am 04.06.2020 entfällt.     Spartenoffene Förderung ein   und zweijährige Vorhaben von Einrichtungen wird nicht ausgeschrieben. Die Abgabefrist am 04.06.2020 entfällt.']","Besteht die Gefahr, das bestehende/geplante Förderprogramme ausgesetzt werden?",intent.CORONA.faq.bb11_kul_04.873569340449996,['CORONA'],['CORONA'],"['Wir sind bemüht, unsere Förderprogramme wie geplant umzusetzen. Derzeit ist jedoch aufgrund von COVID-19 noch offen, wann die Förderentscheidungen getroffen werden können. Bei folgenden Programmen, deren Mittel zwei Mal im Jahr beantragt werden können, entfällt die nächste Ausschreibung:     Aufgrund der Covid-19-bedingten Einschränkungen der Reisefreiheit betrifft dies:     Tourneeförderung Jazz (Abgabefrist 30.04.20) wird nicht ausgeschrieben.     Reisezuschüsse für Auslandsvorhaben (Abgabefrist 02.05.20) wird aufgehoben. Außerdem betrifft dies die nächste Ausschreibung der Spartenoffenen Förderung. Hier kann die Antragsfrist im Dezember 2020 genutzt werden, um Projekte zu beantragen, die im Jahr 2021 stattfinden:     Spartenoffene Förderung für Festivals und Reihen ein   und zweijährig wird nicht ausgeschrieben. Die Abgabefrist am 04.06.2020 entfällt.     Spartenoffene Förderung ein   und zweijährige Vorhaben von Einrichtungen wird nicht ausgeschrieben. Die Abgabefrist am 04.06.2020 entfällt.']",1734524673880752128
15,15,1.0,02.06.2022 12:07,https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/artikel.911946.php#accordion_faq_1_11,"Berlin, Landesamt für Bürger- und Ordnungsangelegenheiten",ich möchte einen antrag auf neuerteilung der fahrerlaubnis nach entzug stellen. wo kann ich das tun?,"['ich möchte einen antrag auf neuerteilung der fahrerlaubnis nach entzug stellen. wo kann ich das tun?', 'Der Neuerteilungsantrag ist bei einem bezirklichen Bürgeramt Ihrer Wahl zu stellen. Bitte informieren Sie sich dort über die Terminbuchungsmöglichkeiten.  Allgemeine Informationen erhalten Sie auf der Dienstleistungsseite']",Ich möchte einen Antrag auf Neuerteilung der Fahrerlaubnis nach Entzug stellen. Wo kann ich das tun?,intent.CORONA.faq.bb21_labo_mobilitaet_946.55069317381843,['CORONA'],['CORONA'],['Der Neuerteilungsantrag ist bei einem bezirklichen Bürgeramt Ihrer Wahl zu stellen. Bitte informieren Sie sich dort über die Terminbuchungsmöglichkeiten.  Allgemeine Informationen erhalten Sie auf der Dienstleistungsseite'],1734524673882849280
16,16,1.0,02.06.2022 12:07,https://www.berlin.de/sen/finanzen/steuern/informationen-fuer-steuerzahler-/artikel.910208.php#headline_1_3,"Berlin, Senatsverwaltung für Finanzen",vollstreckungsverfahren,"['vollstreckungsverfahren', 'Die Finanzbehörden werden das Vollstreckungsverfahren für solche Steuerpflichtigen, welche von der Corona-Krise unmittelbar und erheblich betroffen sind, unter Berücksichtigung der besonderen Situation anpassen. Dies erfasst sowohl in der Vergangenheit bereits fällig und in Vollstreckung befindliche als auch bis zum 31.03.2022 zu zahlende Steuern.']",Vollstreckungsverfahren,intent.CORONA.faq.bb07-fin-steuern.334192408400916,['CORONA'],['CORONA'],"['Die Finanzbehörden werden das Vollstreckungsverfahren für solche Steuerpflichtigen, welche von der Corona-Krise unmittelbar und erheblich betroffen sind, unter Berücksichtigung der besonderen Situation anpassen. Dies erfasst sowohl in der Vergangenheit bereits fällig und in Vollstreckung befindliche als auch bis zum 31.03.2022 zu zahlende Steuern.']",1734524673883897856
17,17,1.0,02.06.2022 12:07,https://www.berlin.de/sen/bjf/corona/schule/index.php#ferienschule,"Berlin, Senatsverwaltung für Bildung, Jugend und Familie",wann und für wen finden die ferienschulen statt?,"['wann und für wen finden die ferienschulen statt?', 'Die Ferienschule findet in allen Schulferien statt und ist ein Angebot für Kinder und Jugendliche, um entstandene Lernrückstände abzubauen. Die Teilnahme ist freiwillig und kostenlos.         Das Angebot ist offen für:   Schülerinnen und Schüler der Jahrgangsstufen 2 bis 8  mit coronabedingten Lernrückständen      Schülerinnen und Schüler der Jahrgangsstufen 9 bis 10 und der gymnasialen Oberstufe,    die durch coronabedingte Schulschließungen beim Lernen benachteiligt waren oder      Sprachförderbedarf haben oder      sich gezielt auf Abschlussprüfungen (eBBR, BBR, MSA, Abitur) vorbereiten wollen.      Eine Anmeldung erfolgt über die jeweilige Klassenleitung oder Schulleitung.     Schule in den Ferien 2022 Flyer mit allen Informationen zur Ferienschule']",Wann und für wen finden die Ferienschulen statt?,intent.CORONA.faq.bb33_bjf_schuleAllg.898587516888472,['CORONA'],['CORONA'],"['Die Ferienschule findet in allen Schulferien statt und ist ein Angebot für Kinder und Jugendliche, um entstandene Lernrückstände abzubauen. Die Teilnahme ist freiwillig und kostenlos.         Das Angebot ist offen für:   Schülerinnen und Schüler der Jahrgangsstufen 2 bis 8  mit coronabedingten Lernrückständen      Schülerinnen und Schüler der Jahrgangsstufen 9 bis 10 und der gymnasialen Oberstufe,    die durch coronabedingte Schulschließungen beim Lernen benachteiligt waren oder      Sprachförderbedarf haben oder      sich gezielt auf Abschlussprüfungen (eBBR, BBR, MSA, Abitur) vorbereiten wollen.      Eine Anmeldung erfolgt über die jeweilige Klassenleitung oder Schulleitung.     Schule in den Ferien 2022 Flyer mit allen Informationen zur Ferienschule']",1734524673884946432
18,18,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915045.php#headline_1_8,"Berlin, Senatsverwaltung für Kultur und Europa","meine veranstaltung sollte eigentlich bald stattfinden (z.b. april/mai). ich überlege nun, ob ich sie (live) streame oder verschiebe. mit einem stream kann ich das projekt abschließen und honorare an die künstler*innen auszahlen, auch wenn ich auf einnahmen verzichten muss. eine verschiebung produziert für alle ungewissheit und letztlich mehrkosten. wie gehe ich damit um?","['meine veranstaltung sollte eigentlich bald stattfinden (z.b. april/mai). ich überlege nun, ob ich sie (live) streame oder verschiebe. mit einem stream kann ich das projekt abschließen und honorare an die künstler*innen auszahlen, auch wenn ich auf einnahmen verzichten muss. eine verschiebung produziert für alle ungewissheit und letztlich mehrkosten. wie gehe ich damit um?', 'Aufgrund der Unklarheiten im Zusammenhang mit einer Verschiebung (Dauer des Veranstaltungsverbots, Verfügbarkeit von Veranstaltungsorten zu einem späteren Zeitpunkt) sollte im Sinne der Schadenminderungspflicht und dem Gebot von Wirtschaftlichkeit und Sparsamkeit, wo möglich und sinnvoll, eine Änderung der Präsentationsform in Betracht gezogen werden.']","Meine Veranstaltung sollte eigentlich bald stattfinden (z.B. April/Mai). Ich überlege nun, ob ich sie (live) streame oder verschiebe. Mit einem Stream kann ich das Projekt abschließen und Honorare an die Künstler*innen auszahlen, auch wenn ich auf Einnahmen verzichten muss. Eine Verschiebung produziert für alle Ungewissheit und letztlich Mehrkosten. Wie gehe ich damit um?",intent.CORONA.faq.bb10_kul_45.339835237867744,['CORONA'],['CORONA'],"['Aufgrund der Unklarheiten im Zusammenhang mit einer Verschiebung (Dauer des Veranstaltungsverbots, Verfügbarkeit von Veranstaltungsorten zu einem späteren Zeitpunkt) sollte im Sinne der Schadenminderungspflicht und dem Gebot von Wirtschaftlichkeit und Sparsamkeit, wo möglich und sinnvoll, eine Änderung der Präsentationsform in Betracht gezogen werden.']",1734524673885995008
19,19,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_274,Der Regierende Bürgermeister von Berlin - Senatskanzlei,"wie weise ich nach, dass ich negativ auf das coronavirus getestet wurde?","['wie weise ich nach, dass ich negativ auf das coronavirus getestet wurde?', 'Besucher:innen können eine negative Testung auf das Coronavirus auf folgenden Wegen nachweisen:   Sie lassen vor Ort einen Antigen-Schnelltest durchführen. Sie führen vor Ort und unter Aufsicht einen Selbsttest durch. Informieren Sie sich vorab, ob die besuchte Einrichtung diese Option anbietet. Sie legen einen schriftlichen oder elektronischen Nachweis über einen Schnell- oder Selbsttest vor, welcher nicht älter als 24 Stunden ist. Hierbei kann es sich um die Bescheinigung eines Testzentrums oder einer Corona-Teststelle handeln. Sie legen einen schriftlichen oder elektronischen Nachweis über einen PCR-Test vor, welcher nicht älter als 48 Stunden ist.  Sofern ein Schnell- oder Selbsttest vor Ort durchgeführt wird, haben Besucher:innen einen Anspruch auf einen Nachweis des Ergebnisses. Ein entsprechendes Muster kann hier abgerufen werden. Ein negativer Nachweis kann zum Besuch weiterer testpflichtiger Angebote am selben Tag genutzt werden.']","Wie weise ich nach, dass ich negativ auf das Coronavirus getestet wurde?",intent.CORONA.faq.bb.626797272011830,['CORONA'],['CORONA'],"['Besucher:innen können eine negative Testung auf das Coronavirus auf folgenden Wegen nachweisen:   Sie lassen vor Ort einen Antigen-Schnelltest durchführen. Sie führen vor Ort und unter Aufsicht einen Selbsttest durch. Informieren Sie sich vorab, ob die besuchte Einrichtung diese Option anbietet. Sie legen einen schriftlichen oder elektronischen Nachweis über einen Schnell- oder Selbsttest vor, welcher nicht älter als 24 Stunden ist. Hierbei kann es sich um die Bescheinigung eines Testzentrums oder einer Corona-Teststelle handeln. Sie legen einen schriftlichen oder elektronischen Nachweis über einen PCR-Test vor, welcher nicht älter als 48 Stunden ist.  Sofern ein Schnell- oder Selbsttest vor Ort durchgeführt wird, haben Besucher:innen einen Anspruch auf einen Nachweis des Ergebnisses. Ein entsprechendes Muster kann hier abgerufen werden. Ein negativer Nachweis kann zum Besuch weiterer testpflichtiger Angebote am selben Tag genutzt werden.']",1734524673888092160
20,20,1.0,02.06.2022 12:07,https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/artikel.911946.php#accordion_faq_1_4,"Berlin, Landesamt für Bürger- und Ordnungsangelegenheiten","meine prüfungszulassung ist abgelaufen oder wird demnächst ablaufen. was muss ich tun, um eine fristverlängerung zu erhalten?","['meine prüfungszulassung ist abgelaufen oder wird demnächst ablaufen. was muss ich tun, um eine fristverlängerung zu erhalten?', 'Alle zwischen dem 30.07.2021 und 30.10.2021 ablaufenden Fristen für die praktische Fahrerlaubnisprüfung werden auf Beschluss der Senatsverwaltung für Umwelt, Verkehr und Klimaschutz vom 14.05.2021 bis einschließlich 31.12.2021 verlängert.  Die Verlängerung gilt in allen Prüfstellen. Sie müssen keine Fristverlängerung bei der Fahrerlaubnisbehörde beantragen. Informationen zur Durchführung von Prüfungen erhalten Sie bei ihrer Prüfstelle.']","Meine Prüfungszulassung ist abgelaufen oder wird demnächst ablaufen. Was muss ich tun, um eine Fristverlängerung zu erhalten?",intent.CORONA.faq.bb21_labo_mobilitaet_946.461188036389583,['CORONA'],['CORONA'],"['Alle zwischen dem 30.07.2021 und 30.10.2021 ablaufenden Fristen für die praktische Fahrerlaubnisprüfung werden auf Beschluss der Senatsverwaltung für Umwelt, Verkehr und Klimaschutz vom 14.05.2021 bis einschließlich 31.12.2021 verlängert.  Die Verlängerung gilt in allen Prüfstellen. Sie müssen keine Fristverlängerung bei der Fahrerlaubnisbehörde beantragen. Informationen zur Durchführung von Prüfungen erhalten Sie bei ihrer Prüfstelle.']",1734524673889140736
21,21,1.0,02.06.2022 12:07,https://www.berlin.de/sen/soziales/corona/#headline_1_20,"Berlin, Senatsverwaltung für Integration, Arbeit und Soziales",ich wohne in einer laf-unterkunft und trage die kosten selbst (selbstzahler) oder habe eine kostenerstattung für die unterkunft durch das jobcenter bzw. sozialamt. mein termin beim landesamt für flüchtlingsangelegenheiten (laf) ist abgesagt worden. wie geht es nun weiter?,"['ich wohne in einer laf-unterkunft und trage die kosten selbst (selbstzahler) oder habe eine kostenerstattung für die unterkunft durch das jobcenter bzw. sozialamt. mein termin beim landesamt für flüchtlingsangelegenheiten (laf) ist abgesagt worden. wie geht es nun weiter?', 'Ihr Unterkunftsplatznachweis wird vom LAF per Post an (den Betreiber) Ihre/r Unterkunft gesendet. Die Rechnung wird ebenfalls per Post in die Unterkunft gesendet. Die Rechnung wird Ihnen dann in der Unterkunft zugestellt. Bezahlen Sie bitte Ihre Rechnung für Ihren Unterkunftsplatz.         Wenn bisher das Jobcenter oder das Sozialamt einen Teil der Kosten für Sie übernommen hat, wird dies auch weiterhin gewährleistet. Sie erhalten dann per Post eine Rechnung nur über den Eigenanteil, den Sie selbst bezahlen müssen. Melden Sie sich bitte bei Veränderungen bei Ihrem Jobcenter oder Sozialamt, z. B. wenn Sie Ihre Arbeit verlieren und deshalb kein Geld mehr bekommen sollten. Dann kann es sein, dass Sie auch keinen Eigenanteil für Ihre Unterkunft mehr bezahlen müssen.         Das Schuldanerkenntnis müssen Sie während der Corona-Maßnahmen nicht unterschreiben.   Bitte haben Sie Verständnis: Persönliche Termine finden vorerst nicht statt. Aktuelle Informationen zur Arbeit des LAF finden Sie auf der LAF-Webseite:     Webseite des LAF  Mit Ihren Fragen zur Leistungsgewährung wenden Sie sich bitte telefonisch, per E-Mail oder mit dem e-service an Ihr Jobcenter:     Webseite der Bundesagentur für Arbeit']",Ich wohne in einer LAF-Unterkunft und trage die Kosten selbst (Selbstzahler) oder habe eine Kostenerstattung für die Unterkunft durch das Jobcenter bzw. Sozialamt. Mein Termin beim Landesamt für Flüchtlingsangelegenheiten (LAF) ist abgesagt worden. Wie geht es nun weiter?,intent.CORONA.faq.bb20_senias_corona.547214294132289,['CORONA'],['CORONA'],"['Ihr Unterkunftsplatznachweis wird vom LAF per Post an (den Betreiber) Ihre/r Unterkunft gesendet. Die Rechnung wird ebenfalls per Post in die Unterkunft gesendet. Die Rechnung wird Ihnen dann in der Unterkunft zugestellt. Bezahlen Sie bitte Ihre Rechnung für Ihren Unterkunftsplatz.         Wenn bisher das Jobcenter oder das Sozialamt einen Teil der Kosten für Sie übernommen hat, wird dies auch weiterhin gewährleistet. Sie erhalten dann per Post eine Rechnung nur über den Eigenanteil, den Sie selbst bezahlen müssen. Melden Sie sich bitte bei Veränderungen bei Ihrem Jobcenter oder Sozialamt, z. B. wenn Sie Ihre Arbeit verlieren und deshalb kein Geld mehr bekommen sollten. Dann kann es sein, dass Sie auch keinen Eigenanteil für Ihre Unterkunft mehr bezahlen müssen.         Das Schuldanerkenntnis müssen Sie während der Corona-Maßnahmen nicht unterschreiben.   Bitte haben Sie Verständnis: Persönliche Termine finden vorerst nicht statt. Aktuelle Informationen zur Arbeit des LAF finden Sie auf der LAF-Webseite:     Webseite des LAF  Mit Ihren Fragen zur Leistungsgewährung wenden Sie sich bitte telefonisch, per E-Mail oder mit dem e-service an Ihr Jobcenter:     Webseite der Bundesagentur für Arbeit']",1734524673890189312
22,22,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915045.php#headline_1_20,"Berlin, Senatsverwaltung für Kultur und Europa","wird meine förderung gekürzt, falls sich aufgrund notwendiger programmverschiebungen die anzahl der projektbeteiligten und veranstaltungen verringert (z.b. es entfallen künstler*innen aufgrund von reisebeschränkungen, dadurch entfallen programmteile etc.)?","['wird meine förderung gekürzt, falls sich aufgrund notwendiger programmverschiebungen die anzahl der projektbeteiligten und veranstaltungen verringert (z.b. es entfallen künstler*innen aufgrund von reisebeschränkungen, dadurch entfallen programmteile etc.)?', 'Änderungen des Projekts müssen mitgeteilt und ein entsprechend angepasster Finanzierungsplan eingereicht werden. Für eine Bewilligung maßgeblich sind die von der Bewilligungsstelle anerkannten Projektkosten.']","Wird meine Förderung gekürzt, falls sich aufgrund notwendiger Programmverschiebungen die Anzahl der Projektbeteiligten und Veranstaltungen verringert (z.B. es entfallen Künstler*innen aufgrund von Reisebeschränkungen, dadurch entfallen Programmteile etc.)?",intent.CORONA.faq.bb10_kul_45.146708653123467,['CORONA'],['CORONA'],['Änderungen des Projekts müssen mitgeteilt und ein entsprechend angepasster Finanzierungsplan eingereicht werden. Für eine Bewilligung maßgeblich sind die von der Bewilligungsstelle anerkannten Projektkosten.'],1734524673892286464
23,23,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915250.php#headline_1_2,"Berlin, Senatsverwaltung für Kultur und Europa",welche erleichterungen gibt es bei der künstlersozialkasse (ksk)?,"['welche erleichterungen gibt es bei der künstlersozialkasse (ksk)?', 'Die KSK hat verschiedene Regelungen für Zahlungserleichterungen geschaffen. Dazu gehören z.B. die Stundung oder Ratenzahlung von Beiträgen oder das Fortbestehen der Versicherungspflicht auch bei Nichterreichung des jährlichen Mindesteinkommens von 3900,-  . Weitere Informationen der KSK finden Sie hier']",Welche Erleichterungen gibt es bei der Künstlersozialkasse (KSK)?,intent.CORONA.faq.bb09-kult50.87794951968945,['CORONA'],['CORONA'],"['Die KSK hat verschiedene Regelungen für Zahlungserleichterungen geschaffen. Dazu gehören z.B. die Stundung oder Ratenzahlung von Beiträgen oder das Fortbestehen der Versicherungspflicht auch bei Nichterreichung des jährlichen Mindesteinkommens von 3900,-  . Weitere Informationen der KSK finden Sie hier']",1734524673893335040
24,24,1.0,02.06.2022 12:07,https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/artikel.911946.php#accordion_faq_1_19,"Berlin, Landesamt für Bürger- und Ordnungsangelegenheiten",wo kann ich aktuell einen antrag für eine fahrerkarte / werkstattkarte / unternehmerkarte stellen und wie erfolgt die aushändigung?,"['wo kann ich aktuell einen antrag für eine fahrerkarte / werkstattkarte / unternehmerkarte stellen und wie erfolgt die aushändigung?', ""Ausschließlich die Fahrerlaubnisbehörde ist zuständig. Einen Termin können Sie über das Servicetelefon (115 oder 030/90269 2300) vereinbaren oder unser Formular unter:  <a href=https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/formular.1083171.php target=_blank data-type=follow class='click text-link extern'>https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/formular.1083171.php</a>  nutzen.  Die Aushändigung erfolgt durch Zustellung an ihre Meldeanschrift im Direktversand. Weitere allgemeine Informationen erhalten Sie bei der jeweiligen Dienstleistung""]",Wo kann ich aktuell einen Antrag für eine Fahrerkarte / Werkstattkarte / Unternehmerkarte stellen und wie erfolgt die Aushändigung?,intent.CORONA.faq.bb21_labo_mobilitaet_946.738129513805671,['CORONA'],['CORONA'],"[""Ausschließlich die Fahrerlaubnisbehörde ist zuständig. Einen Termin können Sie über das Servicetelefon (115 oder 030/90269 2300) vereinbaren oder unser Formular unter:  <a href=https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/formular.1083171.php target=_blank data-type=follow class='click text-link extern'>https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/formular.1083171.php</a>  nutzen.  Die Aushändigung erfolgt durch Zustellung an ihre Meldeanschrift im Direktversand. Weitere allgemeine Informationen erhalten Sie bei der jeweiligen Dienstleistung""]",1734524673894383616
